longitude,latitude,start_date,end_date,label
-52.398506,-21.042541,2025-09-14,2026-08-10,Forest
-52.38557,-21.044697,2025-09-14,2026-08-10,Forest
-52.387726,-21.044697,2025-09-14,2026-08-10,Forest
-52.288552,-21.049009,2025-09-14,2026-08-10,Forest
-52.495524,-21.046853,2025-09-14,2026-08-10,Forest
-52.413598,-21.049009,2025-09-14,2026-08-10,Forest
-52.37479,-21.049009,2025-09-14,2026-08-10,Forest
-51.934436,-19.261721,2025-09-14,2026-08-10,Forest
-56.88613,-20.965197,2025-09-14,2026-08-10,Forest
-52.39635,-21.046853,2025-09-14,2026-08-10,Forest
-56.720121,-20.963041,2025-09-14,2026-08-10,Forest
-56.717965,-20.963041,2025-09-14,2026-08-10,Forest
-56.739525,-20.963041,2025-09-14,2026-08-10,Forest
-52.376946,-21.044697,2025-09-14,2026-08-10,Forest
-51.725308,-19.259565,2025-09-14,2026-08-10,Forest
-52.269149,-21.042541,2025-09-14,2026-08-10,Forest
-52.269149,-21.046853,2025-09-14,2026-08-10,Forest
-56.730901,-20.963041,2025-09-14,2026-08-10,Forest
-52.271304,-21.042541,2025-09-14,2026-08-10,Forest
-51.887005,-19.261721,2025-09-14,2026-08-10,Forest
-52.014746,-21.046853,2025-09-14,2026-08-10,Forest
-52.480432,-21.049009,2025-09-14,2026-08-10,Forest
-52.021214,-21.042541,2025-09-14,2026-08-10,Forest
-56.873194,-20.963041,2025-09-14,2026-08-10,Forest
-52.381258,-21.046853,2025-09-14,2026-08-10,Forest
-52.420066,-21.042541,2025-09-14,2026-08-10,Forest
-52.400662,-21.046853,2025-09-14,2026-08-10,Forest
-51.587327,-19.261721,2025-09-14,2026-08-10,Forest
-52.402818,-21.042541,2025-09-14,2026-08-10,Forest
-51.891317,-19.261721,2025-09-14,2026-08-10,Forest
-51.66063,-19.266033,2025-09-14,2026-08-10,Forest
-52.383414,-21.046853,2025-09-14,2026-08-10,Forest
-52.28424,-21.049009,2025-09-14,2026-08-10,Forest
-56.75246,-20.963041,2025-09-14,2026-08-10,Forest
-51.593795,-19.261721,2025-09-14,2026-08-10,Forest
-52.484744,-21.049009,2025-09-14,2026-08-10,Forest
-51.429942,-19.259565,2025-09-14,2026-08-10,Forest
-52.389882,-21.046853,2025-09-14,2026-08-10,Forest
-56.888286,-20.963041,2025-09-14,2026-08-10,Forest
-56.745993,-20.963041,2025-09-14,2026-08-10,Forest
-56.735213,-20.963041,2025-09-14,2026-08-10,Forest
-52.275616,-21.049009,2025-09-14,2026-08-10,Forest
-52.415754,-21.049009,2025-09-14,2026-08-10,Forest
-52.279928,-21.049009,2025-09-14,2026-08-10,Forest
-52.277772,-21.049009,2025-09-14,2026-08-10,Forest
-52.271304,-21.044697,2025-09-14,2026-08-10,Forest
-56.761084,-20.963041,2025-09-14,2026-08-10,Forest
-51.884849,-19.261721,2025-09-14,2026-08-10,Forest
-52.275616,-21.042541,2025-09-14,2026-08-10,Forest
-52.379102,-21.042541,2025-09-14,2026-08-10,Forest
-52.376946,-21.046853,2025-09-14,2026-08-10,Forest
-56.76324,-20.963041,2025-09-14,2026-08-10,Forest
-56.756772,-20.963041,2025-09-14,2026-08-10,Forest
-57.185808,-20.963041,2025-09-14,2026-08-10,Forest
-52.379102,-21.049009,2025-09-14,2026-08-10,Forest
-52.394194,-21.044697,2025-09-14,2026-08-10,Forest
-52.400662,-21.042541,2025-09-14,2026-08-10,Forest
-51.591639,-19.261721,2025-09-14,2026-08-10,Forest
-56.871038,-20.965197,2025-09-14,2026-08-10,Forest
-52.277772,-21.044697,2025-09-14,2026-08-10,Forest
-51.589483,-19.263877,2025-09-14,2026-08-10,Forest
-51.843886,-19.421262,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.50176,2025-09-14,2026-08-10,Cerrado
-52.545111,-21.335752,2025-09-14,2026-08-10,Cerrado
-57.084478,-20.963041,2025-09-14,2026-08-10,Cerrado
-51.645538,-19.675665,2025-09-14,2026-08-10,Cerrado
-57.019799,-20.963041,2025-09-14,2026-08-10,Cerrado
-55.091835,-17.944971,2025-09-14,2026-08-10,Cerrado
-54.999129,-17.880292,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.79621,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.806989,2025-09-14,2026-08-10,Cerrado
-51.643382,-19.675665,2025-09-14,2026-08-10,Cerrado
-53.424741,-18.394757,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.516852,2025-09-14,2026-08-10,Cerrado
-52.251901,-21.10722,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.679977,2025-09-14,2026-08-10,Cerrado
-57.086634,-20.963041,2025-09-14,2026-08-10,Cerrado
-55.145734,-17.919099,2025-09-14,2026-08-10,Cerrado
-52.545111,-21.521164,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.521164,2025-09-14,2026-08-10,Cerrado
-54.999129,-17.794054,2025-09-14,2026-08-10,Cerrado
-51.861134,-19.712316,2025-09-14,2026-08-10,Cerrado
-51.809391,-19.723096,2025-09-14,2026-08-10,Cerrado
-51.861134,-19.714472,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.506072,2025-09-14,2026-08-10,Cerrado
-57.080166,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.506304,-21.452173,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.684289,2025-09-14,2026-08-10,Cerrado
-55.007753,-17.79621,2025-09-14,2026-08-10,Cerrado
-54.95601,-17.96653,2025-09-14,2026-08-10,Cerrado
-57.073698,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.000395,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.297176,-21.049009,2025-09-14,2026-08-10,Cerrado
-51.641226,-19.675665,2025-09-14,2026-08-10,Cerrado
-57.062918,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.508228,2025-09-14,2026-08-10,Cerrado
-51.86329,-19.43851,2025-09-14,2026-08-10,Cerrado
-51.630446,-19.80071,2025-09-14,2026-08-10,Cerrado
-55.109082,-17.944971,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.443549,2025-09-14,2026-08-10,Cerrado
-52.297176,-21.046853,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.516852,2025-09-14,2026-08-10,Cerrado
-55.009908,-17.798366,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.503916,2025-09-14,2026-08-10,Cerrado
-51.643382,-19.684289,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.503916,2025-09-14,2026-08-10,Cerrado
-55.141422,-17.929879,2025-09-14,2026-08-10,Cerrado
-51.645538,-19.686445,2025-09-14,2026-08-10,Cerrado
-52.335983,-21.087817,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.677821,2025-09-14,2026-08-10,Cerrado
-57.220303,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.50176,2025-09-14,2026-08-10,Cerrado
-52.331671,-21.195614,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.506072,2025-09-14,2026-08-10,Cerrado
-57.099569,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.508228,2025-09-14,2026-08-10,Cerrado
-51.645538,-19.677821,2025-09-14,2026-08-10,Cerrado
-52.545111,-21.333596,2025-09-14,2026-08-10,Cerrado
-52.230341,-21.09644,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.682133,2025-09-14,2026-08-10,Cerrado
-55.016376,-17.79621,2025-09-14,2026-08-10,Cerrado
-51.861134,-19.43851,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.519008,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.499604,2025-09-14,2026-08-10,Cerrado
-52.411442,-21.199926,2025-09-14,2026-08-10,Cerrado
-57.222459,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.501992,-21.458641,2025-09-14,2026-08-10,Cerrado
-52.368323,-21.296944,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.460797,2025-09-14,2026-08-10,Cerrado
-57.052138,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.514696,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.516852,2025-09-14,2026-08-10,Cerrado
-51.645538,-19.679977,2025-09-14,2026-08-10,Cerrado
-51.63907,-19.675665,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.508228,2025-09-14,2026-08-10,Cerrado
-52.226029,-21.098596,2025-09-14,2026-08-10,Cerrado
-55.009908,-17.79621,2025-09-14,2026-08-10,Cerrado
-57.002551,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.082322,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.29502,-21.044697,2025-09-14,2026-08-10,Cerrado
-51.858978,-19.440666,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.50176,2025-09-14,2026-08-10,Cerrado
-55.150046,-17.692724,2025-09-14,2026-08-10,Cerrado
-55.016376,-17.798366,2025-09-14,2026-08-10,Cerrado
-51.636914,-19.675665,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.503916,2025-09-14,2026-08-10,Cerrado
-57.226771,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.542955,-21.333596,2025-09-14,2026-08-10,Cerrado
-52.251901,-21.105064,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.789742,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.506072,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.503916,2025-09-14,2026-08-10,Cerrado
-55.012064,-17.822081,2025-09-14,2026-08-10,Cerrado
-52.29502,-21.042541,2025-09-14,2026-08-10,Cerrado
-57.049982,-20.963041,2025-09-14,2026-08-10,Cerrado
-54.979725,-17.70566,2025-09-14,2026-08-10,Cerrado
-54.964633,-17.972998,2025-09-14,2026-08-10,Cerrado
-57.004707,-20.963041,2025-09-14,2026-08-10,Cerrado
-51.856822,-19.43851,2025-09-14,2026-08-10,Cerrado
-51.641226,-19.679977,2025-09-14,2026-08-10,Cerrado
-55.016376,-17.802678,2025-09-14,2026-08-10,Cerrado
-54.960321,-17.972998,2025-09-14,2026-08-10,Cerrado
-57.043515,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.519008,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.679977,2025-09-14,2026-08-10,Cerrado
-54.996973,-17.709971,2025-09-14,2026-08-10,Cerrado
-55.109082,-17.947127,2025-09-14,2026-08-10,Cerrado
-52.249745,-21.109376,2025-09-14,2026-08-10,Cerrado
-51.846042,-19.423418,2025-09-14,2026-08-10,Cerrado
-53.29754,-18.394757,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.675665,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.682133,2025-09-14,2026-08-10,Cerrado
-57.017643,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.245433,-21.102908,2025-09-14,2026-08-10,Cerrado
-55.143578,-17.87598,2025-09-14,2026-08-10,Cerrado
-55.001285,-17.880292,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.52332,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.50176,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.50176,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.684289,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.508228,2025-09-14,2026-08-10,Cerrado
-57.041359,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.499604,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.51254,2025-09-14,2026-08-10,Cerrado
-55.018532,-17.798366,2025-09-14,2026-08-10,Cerrado
-55.016376,-17.800522,2025-09-14,2026-08-10,Cerrado
-54.986193,-17.699192,2025-09-14,2026-08-10,Cerrado
-57.047827,-20.963041,2025-09-14,2026-08-10,Cerrado
-51.884849,-19.43851,2025-09-14,2026-08-10,Cerrado
-57.045671,-20.963041,2025-09-14,2026-08-10,Cerrado
-55.111238,-17.934191,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.510384,2025-09-14,2026-08-10,Cerrado
-57.021955,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.536256,2025-09-14,2026-08-10,Cerrado
-51.641226,-19.677821,2025-09-14,2026-08-10,Cerrado
-57.037047,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.060762,-20.963041,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.686445,2025-09-14,2026-08-10,Cerrado
-52.251901,-21.109376,2025-09-14,2026-08-10,Cerrado
-52.473964,-21.555659,2025-09-14,2026-08-10,Cerrado
-52.484744,-21.19777,2025-09-14,2026-08-10,Cerrado
-56.98746,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.482588,-21.19777,2025-09-14,2026-08-10,Cerrado
-55.009908,-17.791898,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.804834,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.503916,2025-09-14,2026-08-10,Cerrado
-57.065074,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.499604,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.503916,2025-09-14,2026-08-10,Cerrado
-57.218147,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.458873,-21.551347,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.510384,2025-09-14,2026-08-10,Cerrado
-54.992661,-17.709971,2025-09-14,2026-08-10,Cerrado
-56.985304,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.097414,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.51254,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.514696,2025-09-14,2026-08-10,Cerrado
-57.224615,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.503916,2025-09-14,2026-08-10,Cerrado
-52.297176,-21.044697,2025-09-14,2026-08-10,Cerrado
-57.05645,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.409286,-21.199926,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.508228,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.445705,2025-09-14,2026-08-10,Cerrado
-57.028423,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.07801,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.47612,-21.555659,2025-09-14,2026-08-10,Cerrado
-52.234653,-21.100752,2025-09-14,2026-08-10,Cerrado
-57.034891,-20.963041,2025-09-14,2026-08-10,Cerrado
-55.016376,-17.794054,2025-09-14,2026-08-10,Cerrado
-51.871914,-19.43851,2025-09-14,2026-08-10,Cerrado
-52.545111,-21.519008,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.506072,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.506072,2025-09-14,2026-08-10,Cerrado
-52.458873,-21.555659,2025-09-14,2026-08-10,Cerrado
-52.482588,-21.555659,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.521164,2025-09-14,2026-08-10,Cerrado
-57.215991,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.011175,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.235395,-20.963041,2025-09-14,2026-08-10,Cerrado
-55.13711,-17.932035,2025-09-14,2026-08-10,Cerrado
-52.499836,-21.458641,2025-09-14,2026-08-10,Cerrado
-52.484744,-21.553503,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.510384,2025-09-14,2026-08-10,Cerrado
-52.482588,-21.553503,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.802678,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.510384,2025-09-14,2026-08-10,Cerrado
-57.039203,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.329515,-21.195614,2025-09-14,2026-08-10,Cerrado
-56.99824,-20.963041,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.824237,2025-09-14,2026-08-10,Cerrado
-55.012064,-17.789742,2025-09-14,2026-08-10,Cerrado
-52.409286,-21.19777,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.794054,2025-09-14,2026-08-10,Cerrado
-55.012064,-17.791898,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.519008,2025-09-14,2026-08-10,Cerrado
-52.50846,-21.342219,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.516852,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.508228,2025-09-14,2026-08-10,Cerrado
-57.032735,-20.963041,2025-09-14,2026-08-10,Cerrado
-55.145734,-17.843641,2025-09-14,2026-08-10,Cerrado
-53.411806,-18.549986,2025-09-14,2026-08-10,Planted_Forest
-52.361855,-21.046853,2025-09-14,2026-08-10,Planted_Forest
-51.828794,-19.375987,2025-09-14,2026-08-10,Planted_Forest
-52.364011,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.614371,-18.695513,2025-09-14,2026-08-10,Planted_Forest
-51.807235,-19.470849,2025-09-14,2026-08-10,Planted_Forest
-54.906692,-22.566803,2025-09-14,2026-08-10,Planted_Forest
-52.638087,-18.695513,2025-09-14,2026-08-10,Planted_Forest
-52.234653,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-53.176806,-18.616821,2025-09-14,2026-08-10,Planted_Forest
-52.217406,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.355387,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.230341,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.232497,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.409286,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.254057,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.320892,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.243277,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.614371,-18.697669,2025-09-14,2026-08-10,Planted_Forest
-52.21525,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-54.624262,-22.952719,2025-09-14,2026-08-10,Planted_Forest
-52.310112,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.323047,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.618683,-18.699825,2025-09-14,2026-08-10,Planted_Forest
-53.166027,-18.610353,2025-09-14,2026-08-10,Planted_Forest
-53.172494,-18.618977,2025-09-14,2026-08-10,Planted_Forest
-51.809391,-19.473005,2025-09-14,2026-08-10,Planted_Forest
-51.539896,-19.354427,2025-09-14,2026-08-10,Planted_Forest
-52.262681,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.612215,-18.695513,2025-09-14,2026-08-10,Planted_Forest
-52.247589,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-53.163871,-18.606041,2025-09-14,2026-08-10,Planted_Forest
-51.807235,-19.473005,2025-09-14,2026-08-10,Planted_Forest
-52.361855,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-53.166027,-18.608197,2025-09-14,2026-08-10,Planted_Forest
-53.429053,-18.55861,2025-09-14,2026-08-10,Planted_Forest
-52.312268,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-51.535584,-19.319932,2025-09-14,2026-08-10,Planted_Forest
-53.416117,-18.54783,2025-09-14,2026-08-10,Planted_Forest
-52.228185,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-53.420429,-18.54783,2025-09-14,2026-08-10,Planted_Forest
-52.236809,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.610059,-18.697669,2025-09-14,2026-08-10,Planted_Forest
-52.247589,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-51.828794,-19.373831,2025-09-14,2026-08-10,Planted_Forest
-53.17465,-18.614665,2025-09-14,2026-08-10,Planted_Forest
