longitude,latitude,start_date,end_date,label
-55.372379,-21.524937,2025-09-14,2026-08-10,Forest
-55.547011,-21.518469,2025-09-14,2026-08-10,Forest
-52.324125,-19.48621,2025-09-14,2026-08-10,Forest
-52.658029,-21.64567,2025-09-14,2026-08-10,Forest
-56.062824,-19.488636,2025-09-14,2026-08-10,Forest
-55.162981,-22.100038,2025-09-14,2026-08-10,Forest
-53.913605,-18.671528,2025-09-14,2026-08-10,Forest
-54.131895,-23.633462,2025-09-14,2026-08-10,Forest
-53.736008,-22.011913,2025-09-14,2026-08-10,Forest
-51.62829,-19.743039,2025-09-14,2026-08-10,Forest
-52.63647,-21.639202,2025-09-14,2026-08-10,Forest
-55.048716,-22.082791,2025-09-14,2026-08-10,Forest
-53.900669,-18.66506,2025-09-14,2026-08-10,Forest
-56.741681,-20.963041,2025-09-14,2026-08-10,Forest
-54.355037,-22.773236,2025-09-14,2026-08-10,Forest
-55.154358,-17.681944,2025-09-14,2026-08-10,Forest
-56.226677,-19.482168,2025-09-14,2026-08-10,Forest
-56.730901,-20.963041,2025-09-14,2026-08-10,Forest
-52.599818,-21.643514,2025-09-14,2026-08-10,Forest
-53.429053,-18.394757,2025-09-14,2026-08-10,Forest
-53.215614,-18.405537,2025-09-14,2026-08-10,Forest
-52.532445,-18.661018,2025-09-14,2026-08-10,Forest
-56.015393,-19.46492,2025-09-14,2026-08-10,Forest
-52.326012,-21.634891,2025-09-14,2026-08-10,Forest
-53.413962,-18.407693,2025-09-14,2026-08-10,Forest
-55.048716,-22.084947,2025-09-14,2026-08-10,Forest
-56.230988,-19.477856,2025-09-14,2026-08-10,Forest
-55.13711,-17.759558,2025-09-14,2026-08-10,Forest
-56.509915,-21.262449,2025-09-14,2026-08-10,Forest
-51.703749,-19.261721,2025-09-14,2026-08-10,Forest
-53.830331,-18.801963,2025-09-14,2026-08-10,Forest
-55.156514,-17.681944,2025-09-14,2026-08-10,Forest
-53.403182,-18.396913,2025-09-14,2026-08-10,Forest
-55.156514,-17.727219,2025-09-14,2026-08-10,Forest
-55.257843,-22.09357,2025-09-14,2026-08-10,Forest
-57.556093,-21.05952,2025-09-14,2026-08-10,Forest
-57.490876,-22.150164,2025-09-14,2026-08-10,Forest
-54.477118,-23.769288,2025-09-14,2026-08-10,Forest
-55.154358,-17.679788,2025-09-14,2026-08-10,Forest
-53.05769,-20.361259,2025-09-14,2026-08-10,Forest
-53.850273,-21.983886,2025-09-14,2026-08-10,Forest
-55.11555,-17.832861,2025-09-14,2026-08-10,Forest
-56.563814,-21.262449,2025-09-14,2026-08-10,Forest
-57.549625,-21.057364,2025-09-14,2026-08-10,Forest
-53.996339,-18.799808,2025-09-14,2026-08-10,Forest
-57.486564,-22.15232,2025-09-14,2026-08-10,Forest
-56.741681,-20.965197,2025-09-14,2026-08-10,Forest
-53.599643,-18.806275,2025-09-14,2026-08-10,Forest
-54.943074,-22.080635,2025-09-14,2026-08-10,Forest
-55.145734,-17.755247,2025-09-14,2026-08-10,Forest
-54.766555,-18.335199,2025-09-14,2026-08-10,Forest
-53.590211,-18.671528,2025-09-14,2026-08-10,Forest
-52.56155,-21.917051,2025-09-14,2026-08-10,Forest
-52.38557,-21.044697,2025-09-14,2026-08-10,Forest
-55.370223,-21.522781,2025-09-14,2026-08-10,Forest
-52.416562,-21.632735,2025-09-14,2026-08-10,Forest
-55.169449,-22.10435,2025-09-14,2026-08-10,Forest
-52.020136,-19.492678,2025-09-14,2026-08-10,Forest
-56.819026,-20.788408,2025-09-14,2026-08-10,Forest
-53.911449,-18.677996,2025-09-14,2026-08-10,Forest
-55.452149,-21.524937,2025-09-14,2026-08-10,Forest
-54.947655,-18.326575,2025-09-14,2026-08-10,Forest
-53.372459,-20.637222,2025-09-14,2026-08-10,Forest
-56.877506,-20.965197,2025-09-14,2026-08-10,Forest
-52.479085,-21.637047,2025-09-14,2026-08-10,Forest
-56.817139,-19.397277,2025-09-14,2026-08-10,Forest
-57.449912,-22.145852,2025-09-14,2026-08-10,Forest
-53.813622,-21.990354,2025-09-14,2026-08-10,Forest
-54.127583,-23.62915,2025-09-14,2026-08-10,Forest
-52.183719,-21.624111,2025-09-14,2026-08-10,Forest
-52.43381,-21.641358,2025-09-14,2026-08-10,Forest
-56.154182,-21.253825,2025-09-14,2026-08-10,Forest
-52.487709,-21.643514,2025-09-14,2026-08-10,Forest
-56.287043,-19.471388,2025-09-14,2026-08-10,Forest
-57.558249,-21.057364,2025-09-14,2026-08-10,Forest
-55.134954,-17.787586,2025-09-14,2026-08-10,Forest
-56.88613,-20.963041,2025-09-14,2026-08-10,Forest
-56.18221,-21.258137,2025-09-14,2026-08-10,Forest
-57.588433,-21.05952,2025-09-14,2026-08-10,Forest
-54.398156,-22.775392,2025-09-14,2026-08-10,Forest
-52.517353,-18.704137,2025-09-14,2026-08-10,Forest
-57.490876,-22.148008,2025-09-14,2026-08-10,Forest
-56.68347,-19.399433,2025-09-14,2026-08-10,Forest
-56.348219,-21.262449,2025-09-14,2026-08-10,Forest
-52.179407,-21.624111,2025-09-14,2026-08-10,Forest
-52.414406,-21.632735,2025-09-14,2026-08-10,Forest
-52.048163,-19.492678,2025-09-14,2026-08-10,Forest
-56.888286,-20.963041,2025-09-14,2026-08-10,Forest
-56.737369,-20.965197,2025-09-14,2026-08-10,Forest
-54.480082,-22.762456,2025-09-14,2026-08-10,Forest
-56.754616,-20.963041,2025-09-14,2026-08-10,Forest
-55.60091,-21.524937,2025-09-14,2026-08-10,Forest
-55.154358,-17.677632,2025-09-14,2026-08-10,Forest
-52.392038,-21.044697,2025-09-14,2026-08-10,Forest
-52.01798,-19.492678,2025-09-14,2026-08-10,Forest
-53.848117,-21.986042,2025-09-14,2026-08-10,Forest
-56.890442,-20.963041,2025-09-14,2026-08-10,Forest
-53.817934,-21.986042,2025-09-14,2026-08-10,Forest
-52.389882,-21.044697,2025-09-14,2026-08-10,Forest
-52.330593,-19.488366,2025-09-14,2026-08-10,Forest
-56.715809,-20.963041,2025-09-14,2026-08-10,Forest
-55.456461,-21.518469,2025-09-14,2026-08-10,Forest
-57.569029,-21.057364,2025-09-14,2026-08-10,Forest
-53.301313,-20.609194,2025-09-14,2026-08-10,Forest
-55.150046,-17.70566,2025-09-14,2026-08-10,Forest
-53.04691,-20.490617,2025-09-14,2026-08-10,Forest
-54.764399,-18.333043,2025-09-14,2026-08-10,Forest
-52.326281,-19.490522,2025-09-14,2026-08-10,Forest
-54.483586,-23.769288,2025-09-14,2026-08-10,Forest
-56.870769,-20.788408,2025-09-14,2026-08-10,Forest
-54.367972,-22.764612,2025-09-14,2026-08-10,Forest
-57.473628,-22.132917,2025-09-14,2026-08-10,Forest
-55.12633,-17.819925,2025-09-14,2026-08-10,Forest
-51.62829,-19.740883,2025-09-14,2026-08-10,Forest
-52.379102,-21.044697,2025-09-14,2026-08-10,Forest
-53.48942,-18.401225,2025-09-14,2026-08-10,Forest
-52.654256,-21.914895,2025-09-14,2026-08-10,Forest
-54.8916,-18.343823,2025-09-14,2026-08-10,Forest
-55.374535,-21.518469,2025-09-14,2026-08-10,Forest
-57.575497,-21.057364,2025-09-14,2026-08-10,Forest
-54.880551,-22.089258,2025-09-14,2026-08-10,Forest
-54.131895,-23.63993,2025-09-14,2026-08-10,Forest
-57.469316,-22.128605,2025-09-14,2026-08-10,Forest
-52.376946,-21.044697,2025-09-14,2026-08-10,Forest
-56.060668,-19.488636,2025-09-14,2026-08-10,Forest
-56.855677,-20.788408,2025-09-14,2026-08-10,Forest
-54.538023,-18.339511,2025-09-14,2026-08-10,Forest
-52.38557,-21.042541,2025-09-14,2026-08-10,Forest
-53.439833,-18.399069,2025-09-14,2026-08-10,Forest
-53.194054,-18.407693,2025-09-14,2026-08-10,Forest
-55.156514,-17.729375,2025-09-14,2026-08-10,Forest
-54.880551,-22.091414,2025-09-14,2026-08-10,Forest
-56.227485,-21.253825,2025-09-14,2026-08-10,Forest
-52.987352,-18.689045,2025-09-14,2026-08-10,Forest
-52.632158,-21.634891,2025-09-14,2026-08-10,Forest
-56.03264,-19.48648,2025-09-14,2026-08-10,Forest
-53.439833,-18.396913,2025-09-14,2026-08-10,Forest
-56.646819,-19.418837,2025-09-14,2026-08-10,Forest
-57.566873,-21.057364,2025-09-14,2026-08-10,Forest
-57.569029,-21.05952,2025-09-14,2026-08-10,Forest
-54.136207,-23.644242,2025-09-14,2026-08-10,Forest
-52.563706,-21.917051,2025-09-14,2026-08-10,Forest
-51.889161,-19.712855,2025-09-14,2026-08-10,Forest
-53.074937,-20.389287,2025-09-14,2026-08-10,Forest
-54.740683,-18.343823,2025-09-14,2026-08-10,Cerrado
-53.997687,-18.682308,2025-09-14,2026-08-10,Cerrado
-53.524185,-18.79334,2025-09-14,2026-08-10,Cerrado
-53.995531,-18.673684,2025-09-14,2026-08-10,Cerrado
-57.821276,-21.063832,2025-09-14,2026-08-10,Cerrado
-53.040173,-21.925675,2025-09-14,2026-08-10,Cerrado
-55.145734,-17.843641,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.503916,2025-09-14,2026-08-10,Cerrado
-53.418273,-18.414161,2025-09-14,2026-08-10,Cerrado
-53.11644,-18.399069,2025-09-14,2026-08-10,Cerrado
-53.997687,-18.68662,2025-09-14,2026-08-10,Cerrado
-57.084478,-20.963041,2025-09-14,2026-08-10,Cerrado
-53.514753,-20.262085,2025-09-14,2026-08-10,Cerrado
-57.015487,-19.737918,2025-09-14,2026-08-10,Cerrado
-56.99824,-19.740074,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.503916,2025-09-14,2026-08-10,Cerrado
-57.213566,-20.790564,2025-09-14,2026-08-10,Cerrado
-57.838524,-21.061676,2025-09-14,2026-08-10,Cerrado
-57.004438,-20.788408,2025-09-14,2026-08-10,Cerrado
-56.972368,-20.963041,2025-09-14,2026-08-10,Cerrado
-52.501992,-21.458641,2025-09-14,2026-08-10,Cerrado
-53.180579,-20.259929,2025-09-14,2026-08-10,Cerrado
-54.481969,-18.335199,2025-09-14,2026-08-10,Cerrado
-56.14475,-19.615837,2025-09-14,2026-08-10,Cerrado
-52.560472,-18.686889,2025-09-14,2026-08-10,Cerrado
-57.019799,-19.735762,2025-09-14,2026-08-10,Cerrado
-51.861134,-19.712316,2025-09-14,2026-08-10,Cerrado
-51.809391,-19.723635,2025-09-14,2026-08-10,Cerrado
-57.071273,-20.788408,2025-09-14,2026-08-10,Cerrado
-57.073698,-20.963041,2025-09-14,2026-08-10,Cerrado
-53.999843,-18.680152,2025-09-14,2026-08-10,Cerrado
-56.118879,-19.745195,2025-09-14,2026-08-10,Cerrado
-56.978566,-20.788408,2025-09-14,2026-08-10,Cerrado
-53.525532,-20.259929,2025-09-14,2026-08-10,Cerrado
-57.8299,-21.057364,2025-09-14,2026-08-10,Cerrado
-57.075584,-20.788408,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.50176,2025-09-14,2026-08-10,Cerrado
-57.801872,-21.05952,2025-09-14,2026-08-10,Cerrado
-52.94531,-22.044253,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.503916,2025-09-14,2026-08-10,Cerrado
-56.970212,-20.963041,2025-09-14,2026-08-10,Cerrado
-53.480257,-20.255617,2025-09-14,2026-08-10,Cerrado
-57.05645,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.049713,-20.788408,2025-09-14,2026-08-10,Cerrado
-56.935447,-20.788408,2025-09-14,2026-08-10,Cerrado
-53.264662,-20.253461,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.679977,2025-09-14,2026-08-10,Cerrado
-56.008925,-19.635241,2025-09-14,2026-08-10,Cerrado
-52.962558,-22.059345,2025-09-14,2026-08-10,Cerrado
-52.672582,-18.686889,2025-09-14,2026-08-10,Cerrado
-53.420429,-18.405537,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.686445,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.508228,2025-09-14,2026-08-10,Cerrado
-57.816964,-21.05952,2025-09-14,2026-08-10,Cerrado
-52.925907,-22.078748,2025-09-14,2026-08-10,Cerrado
-52.251901,-21.10722,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.794054,2025-09-14,2026-08-10,Cerrado
-52.335983,-21.087817,2025-09-14,2026-08-10,Cerrado
-53.178423,-20.257773,2025-09-14,2026-08-10,Cerrado
-57.011175,-19.737918,2025-09-14,2026-08-10,Cerrado
-51.998576,-19.615568,2025-09-14,2026-08-10,Cerrado
-51.981328,-19.553045,2025-09-14,2026-08-10,Cerrado
-57.099569,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.017643,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.198474,-20.788408,2025-09-14,2026-08-10,Cerrado
-53.529844,-20.251305,2025-09-14,2026-08-10,Cerrado
-54.332938,-20.163989,2025-09-14,2026-08-10,Cerrado
-53.933008,-18.682308,2025-09-14,2026-08-10,Cerrado
-52.558316,-18.684733,2025-09-14,2026-08-10,Cerrado
-56.248236,-19.602901,2025-09-14,2026-08-10,Cerrado
-57.816964,-21.061676,2025-09-14,2026-08-10,Cerrado
-53.608267,-18.79334,2025-09-14,2026-08-10,Cerrado
-53.476484,-18.433564,2025-09-14,2026-08-10,Cerrado
-57.021955,-19.737918,2025-09-14,2026-08-10,Cerrado
-54.744995,-18.350291,2025-09-14,2026-08-10,Cerrado
-57.107924,-20.788408,2025-09-14,2026-08-10,Cerrado
-52.723247,-22.067968,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.50176,2025-09-14,2026-08-10,Cerrado
-54.734216,-18.328731,2025-09-14,2026-08-10,Cerrado
-54.740683,-18.326575,2025-09-14,2026-08-10,Cerrado
-51.809391,-19.723096,2025-09-14,2026-08-10,Cerrado
-56.9659,-20.963041,2025-09-14,2026-08-10,Cerrado
-56.261172,-19.602901,2025-09-14,2026-08-10,Cerrado
-57.530222,-21.05952,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.506072,2025-09-14,2026-08-10,Cerrado
-53.52122,-20.259929,2025-09-14,2026-08-10,Cerrado
-53.999843,-18.684464,2025-09-14,2026-08-10,Cerrado
-57.281748,-22.216999,2025-09-14,2026-08-10,Cerrado
-51.968932,-19.712855,2025-09-14,2026-08-10,Cerrado
-54.490323,-20.263163,2025-09-14,2026-08-10,Cerrado
-52.331671,-21.195614,2025-09-14,2026-08-10,Cerrado
-53.422585,-18.409849,2025-09-14,2026-08-10,Cerrado
-56.982878,-20.788408,2025-09-14,2026-08-10,Cerrado
-53.935973,-18.795496,2025-09-14,2026-08-10,Cerrado
-54.492479,-20.286879,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.506072,2025-09-14,2026-08-10,Cerrado
-57.097414,-20.963041,2025-09-14,2026-08-10,Cerrado
-54.72128,-18.354602,2025-09-14,2026-08-10,Cerrado
-53.935973,-18.797652,2025-09-14,2026-08-10,Cerrado
-52.56694,-18.689045,2025-09-14,2026-08-10,Cerrado
-53.424741,-18.407693,2025-09-14,2026-08-10,Cerrado
-56.985304,-20.963041,2025-09-14,2026-08-10,Cerrado
-54.332938,-20.166145,2025-09-14,2026-08-10,Cerrado
-52.558316,-18.686889,2025-09-14,2026-08-10,Cerrado
-54.483855,-20.280411,2025-09-14,2026-08-10,Cerrado
-53.933817,-18.797652,2025-09-14,2026-08-10,Cerrado
-57.01953,-20.788408,2025-09-14,2026-08-10,Cerrado
-57.207098,-20.790564,2025-09-14,2026-08-10,Cerrado
-56.89664,-20.788408,2025-09-14,2026-08-10,Cerrado
-57.814808,-21.063832,2025-09-14,2026-08-10,Cerrado
-51.63907,-19.675665,2025-09-14,2026-08-10,Cerrado
-52.484744,-21.19777,2025-09-14,2026-08-10,Cerrado
-52.987082,-18.424941,2025-09-14,2026-08-10,Cerrado
-55.007753,-17.79621,2025-09-14,2026-08-10,Cerrado
-56.269796,-19.74735,2025-09-14,2026-08-10,Cerrado
-53.23879,-20.262085,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.445705,2025-09-14,2026-08-10,Cerrado
-56.295667,-19.738727,2025-09-14,2026-08-10,Cerrado
-57.814808,-21.057364,2025-09-14,2026-08-10,Cerrado
-53.268973,-20.251305,2025-09-14,2026-08-10,Cerrado
-53.422585,-18.416317,2025-09-14,2026-08-10,Cerrado
-57.004707,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.021955,-19.733606,2025-09-14,2026-08-10,Cerrado
-52.989238,-18.420629,2025-09-14,2026-08-10,Cerrado
-54.93445,-18.020429,2025-09-14,2026-08-10,Cerrado
-53.014301,-20.833144,2025-09-14,2026-08-10,Cerrado
-54.432112,-20.23298,2025-09-14,2026-08-10,Cerrado
-56.101631,-19.749506,2025-09-14,2026-08-10,Cerrado
-54.996973,-17.709971,2025-09-14,2026-08-10,Cerrado
-55.143578,-17.87598,2025-09-14,2026-08-10,Cerrado
-56.950808,-20.963041,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.684289,2025-09-14,2026-08-10,Cerrado
-54.73206,-18.348135,2025-09-14,2026-08-10,Cerrado
-54.296287,-20.189861,2025-09-14,2026-08-10,Cerrado
-54.727748,-18.354602,2025-09-14,2026-08-10,Cerrado
-54.738527,-18.339511,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.508228,2025-09-14,2026-08-10,Cerrado
-56.151218,-19.727947,2025-09-14,2026-08-10,Cerrado
-51.630446,-19.80071,2025-09-14,2026-08-10,Cerrado
-54.723436,-18.337355,2025-09-14,2026-08-10,Cerrado
-57.060762,-20.963041,2025-09-14,2026-08-10,Cerrado
-53.928696,-18.669372,2025-09-14,2026-08-10,Cerrado
-52.813797,-21.962326,2025-09-14,2026-08-10,Cerrado
-53.987716,-18.79334,2025-09-14,2026-08-10,Cerrado
-54.328626,-20.271787,2025-09-14,2026-08-10,Cerrado
-55.01422,-17.789742,2025-09-14,2026-08-10,Cerrado
-57.168291,-20.790564,2025-09-14,2026-08-10,Cerrado
-57.049982,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.039203,-20.963041,2025-09-14,2026-08-10,Cerrado
-56.944341,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.097144,-20.788408,2025-09-14,2026-08-10,Cerrado
-57.017374,-20.788408,2025-09-14,2026-08-10,Cerrado
-57.07774,-20.788408,2025-09-14,2026-08-10,Cerrado
-53.927349,-18.797652,2025-09-14,2026-08-10,Cerrado
-52.297176,-21.049009,2025-09-14,2026-08-10,Cerrado
-57.799716,-21.063832,2025-09-14,2026-08-10,Cerrado
-54.32647,-20.163989,2025-09-14,2026-08-10,Cerrado
-54.95601,-17.96653,2025-09-14,2026-08-10,Cerrado
-56.181401,-19.706387,2025-09-14,2026-08-10,Cerrado
-57.013331,-19.737918,2025-09-14,2026-08-10,Cerrado
-54.94523,-18.020429,2025-09-14,2026-08-10,Cerrado
-57.138107,-20.788408,2025-09-14,2026-08-10,Cerrado
-53.963192,-18.682308,2025-09-14,2026-08-10,Cerrado
-51.86329,-19.43851,2025-09-14,2026-08-10,Cerrado
-53.236634,-20.259929,2025-09-14,2026-08-10,Cerrado
-57.000395,-20.963041,2025-09-14,2026-08-10,Cerrado
-53.995531,-18.684464,2025-09-14,2026-08-10,Cerrado
-54.294131,-20.189861,2025-09-14,2026-08-10,Cerrado
-53.935164,-18.66506,2025-09-14,2026-08-10,Cerrado
-54.747151,-18.330887,2025-09-14,2026-08-10,Cerrado
-53.426897,-18.412005,2025-09-14,2026-08-10,Cerrado
-56.226677,-19.738727,2025-09-14,2026-08-10,Cerrado
-53.52122,-20.257773,2025-09-14,2026-08-10,Cerrado
-54.744995,-18.337355,2025-09-14,2026-08-10,Cerrado
-54.744995,-18.352447,2025-09-14,2026-08-10,Cerrado
-52.482588,-21.19777,2025-09-14,2026-08-10,Cerrado
-57.009019,-19.722826,2025-09-14,2026-08-10,Cerrado
-52.545111,-21.333596,2025-09-14,2026-08-10,Cerrado
-52.683362,-18.686889,2025-09-14,2026-08-10,Cerrado
-54.964633,-17.972998,2025-09-14,2026-08-10,Cerrado
-52.672582,-18.689045,2025-09-14,2026-08-10,Cerrado
-51.645538,-19.686445,2025-09-14,2026-08-10,Cerrado
-54.992661,-17.709971,2025-09-14,2026-08-10,Cerrado
-54.951698,-18.022585,2025-09-14,2026-08-10,Cerrado
-52.601974,-21.695257,2025-09-14,2026-08-10,Cerrado
-57.079896,-20.788408,2025-09-14,2026-08-10,Cerrado
-57.006863,-19.737918,2025-09-14,2026-08-10,Cerrado
-57.231083,-20.965197,2025-09-14,2026-08-10,Cerrado
-57.146731,-20.788408,2025-09-14,2026-08-10,Cerrado
-57.79756,-21.05952,2025-09-14,2026-08-10,Cerrado
-53.963192,-18.680152,2025-09-14,2026-08-10,Cerrado
-51.861134,-19.715011,2025-09-14,2026-08-10,Cerrado
-56.989616,-19.737918,2025-09-14,2026-08-10,Cerrado
-53.480257,-20.257773,2025-09-14,2026-08-10,Cerrado
-57.024111,-19.735762,2025-09-14,2026-08-10,Cerrado
-56.254704,-19.605057,2025-09-14,2026-08-10,Cerrado
-54.753619,-18.328731,2025-09-14,2026-08-10,Cerrado
-56.250392,-19.605057,2025-09-14,2026-08-10,Cerrado
-55.009908,-17.79621,2025-09-14,2026-08-10,Cerrado
-56.095163,-19.749506,2025-09-14,2026-08-10,Cerrado
-57.226771,-20.963041,2025-09-14,2026-08-10,Cerrado
-57.082322,-20.963041,2025-09-14,2026-08-10,Cerrado
-53.478101,-20.257773,2025-09-14,2026-08-10,Cerrado
-53.429053,-18.414161,2025-09-14,2026-08-10,Cerrado
-54.719124,-18.335199,2025-09-14,2026-08-10,Cerrado
-57.019799,-20.963041,2025-09-14,2026-08-10,Cerrado
-54.483855,-20.271787,2025-09-14,2026-08-10,Cerrado
-56.909845,-19.716359,2025-09-14,2026-08-10,Cerrado
-53.424741,-18.412005,2025-09-14,2026-08-10,Cerrado
