longitude,latitude,start_date,end_date,label
-52.019058,-21.051165,2025-09-14,2026-08-10,Forest
-52.148415,-21.059789,2025-09-14,2026-08-10,Forest
-52.39635,-21.051165,2025-09-14,2026-08-10,Forest
-52.482588,-21.066257,2025-09-14,2026-08-10,Forest
-52.379102,-21.046853,2025-09-14,2026-08-10,Forest
-52.282084,-21.057633,2025-09-14,2026-08-10,Forest
-52.484744,-21.049009,2025-09-14,2026-08-10,Forest
-52.277772,-21.068413,2025-09-14,2026-08-10,Forest
-52.381258,-21.064101,2025-09-14,2026-08-10,Forest
-52.206626,-21.066257,2025-09-14,2026-08-10,Forest
-52.27346,-21.057633,2025-09-14,2026-08-10,Forest
-52.282084,-21.051165,2025-09-14,2026-08-10,Forest
-52.49768,-21.046853,2025-09-14,2026-08-10,Forest
-52.402818,-21.057633,2025-09-14,2026-08-10,Forest
-52.381258,-21.049009,2025-09-14,2026-08-10,Forest
-52.279928,-21.053321,2025-09-14,2026-08-10,Forest
-52.501992,-21.081349,2025-09-14,2026-08-10,Forest
-52.383414,-21.068413,2025-09-14,2026-08-10,Forest
-52.040617,-21.044697,2025-09-14,2026-08-10,Forest
-52.527863,-21.049009,2025-09-14,2026-08-10,Forest
-52.491212,-21.061945,2025-09-14,2026-08-10,Forest
-52.40713,-21.049009,2025-09-14,2026-08-10,Forest
-52.437313,-21.068413,2025-09-14,2026-08-10,Forest
-52.441625,-21.055477,2025-09-14,2026-08-10,Forest
-52.439469,-21.064101,2025-09-14,2026-08-10,Forest
-52.27346,-21.049009,2025-09-14,2026-08-10,Forest
-52.20447,-21.077037,2025-09-14,2026-08-10,Forest
-52.269149,-21.051165,2025-09-14,2026-08-10,Forest
-52.38557,-21.055477,2025-09-14,2026-08-10,Forest
-52.39635,-21.055477,2025-09-14,2026-08-10,Forest
-52.275616,-21.057633,2025-09-14,2026-08-10,Forest
-52.279928,-21.044697,2025-09-14,2026-08-10,Forest
-52.210938,-21.066257,2025-09-14,2026-08-10,Forest
-52.198002,-21.079193,2025-09-14,2026-08-10,Forest
-52.208782,-21.064101,2025-09-14,2026-08-10,Forest
-52.499836,-21.079193,2025-09-14,2026-08-10,Forest
-52.39635,-21.079193,2025-09-14,2026-08-10,Forest
-52.398506,-21.046853,2025-09-14,2026-08-10,Forest
-52.357543,-21.064101,2025-09-14,2026-08-10,Forest
-52.484744,-21.068413,2025-09-14,2026-08-10,Forest
-52.39635,-21.053321,2025-09-14,2026-08-10,Forest
-52.400662,-21.046853,2025-09-14,2026-08-10,Forest
-52.381258,-21.079193,2025-09-14,2026-08-10,Forest
-52.213094,-21.066257,2025-09-14,2026-08-10,Forest
-52.206626,-21.068413,2025-09-14,2026-08-10,Forest
-52.389882,-21.044697,2025-09-14,2026-08-10,Forest
-52.39635,-21.049009,2025-09-14,2026-08-10,Forest
-52.39635,-21.046853,2025-09-14,2026-08-10,Forest
-52.525707,-21.053321,2025-09-14,2026-08-10,Forest
-52.279928,-21.057633,2025-09-14,2026-08-10,Forest
-52.489056,-21.055477,2025-09-14,2026-08-10,Forest
-52.025525,-21.059789,2025-09-14,2026-08-10,Forest
-52.376946,-21.051165,2025-09-14,2026-08-10,Forest
-52.473964,-21.057633,2025-09-14,2026-08-10,Forest
-52.27346,-21.042541,2025-09-14,2026-08-10,Forest
-52.379102,-21.083505,2025-09-14,2026-08-10,Forest
-52.394194,-21.044697,2025-09-14,2026-08-10,Forest
-52.392038,-21.055477,2025-09-14,2026-08-10,Forest
-52.208782,-21.074881,2025-09-14,2026-08-10,Forest
-52.206626,-21.081349,2025-09-14,2026-08-10,Forest
-52.279928,-21.070569,2025-09-14,2026-08-10,Forest
-52.019058,-21.059789,2025-09-14,2026-08-10,Forest
-52.381258,-21.061945,2025-09-14,2026-08-10,Forest
-52.019058,-21.057633,2025-09-14,2026-08-10,Forest
-52.208782,-21.085661,2025-09-14,2026-08-10,Forest
-52.381258,-21.051165,2025-09-14,2026-08-10,Forest
-52.286396,-21.083505,2025-09-14,2026-08-10,Forest
-52.495524,-21.046853,2025-09-14,2026-08-10,Forest
-52.286396,-21.064101,2025-09-14,2026-08-10,Forest
-52.021214,-21.059789,2025-09-14,2026-08-10,Forest
-52.441625,-21.061945,2025-09-14,2026-08-10,Forest
-52.493368,-21.077037,2025-09-14,2026-08-10,Forest
-52.383414,-21.044697,2025-09-14,2026-08-10,Forest
-52.279928,-21.049009,2025-09-14,2026-08-10,Forest
-52.389882,-21.059789,2025-09-14,2026-08-10,Forest
-52.271304,-21.046853,2025-09-14,2026-08-10,Forest
-52.271304,-21.055477,2025-09-14,2026-08-10,Forest
-52.392038,-21.066257,2025-09-14,2026-08-10,Forest
-52.491212,-21.059789,2025-09-14,2026-08-10,Forest
-52.217406,-21.074881,2025-09-14,2026-08-10,Forest
-52.277772,-21.051165,2025-09-14,2026-08-10,Forest
-52.206626,-21.070569,2025-09-14,2026-08-10,Forest
-52.210938,-21.064101,2025-09-14,2026-08-10,Forest
-52.279928,-21.061945,2025-09-14,2026-08-10,Forest
-52.282084,-21.077037,2025-09-14,2026-08-10,Forest
-52.208782,-21.068413,2025-09-14,2026-08-10,Forest
-52.439469,-21.070569,2025-09-14,2026-08-10,Forest
-52.282084,-21.083505,2025-09-14,2026-08-10,Forest
-52.288552,-21.061945,2025-09-14,2026-08-10,Forest
-52.016902,-21.053321,2025-09-14,2026-08-10,Forest
-52.394194,-21.066257,2025-09-14,2026-08-10,Forest
-52.286396,-21.059789,2025-09-14,2026-08-10,Forest
-52.443781,-21.057633,2025-09-14,2026-08-10,Forest
-52.019058,-21.053321,2025-09-14,2026-08-10,Forest
-52.473964,-21.059789,2025-09-14,2026-08-10,Forest
-52.435157,-21.070569,2025-09-14,2026-08-10,Forest
-52.044929,-21.051165,2025-09-14,2026-08-10,Forest
-52.383414,-21.061945,2025-09-14,2026-08-10,Forest
-52.493368,-21.081349,2025-09-14,2026-08-10,Forest
-52.404974,-21.059789,2025-09-14,2026-08-10,Forest
-52.200158,-21.083505,2025-09-14,2026-08-10,Forest
-52.198002,-21.072725,2025-09-14,2026-08-10,Forest
-52.4869,-21.053321,2025-09-14,2026-08-10,Forest
-52.282084,-21.064101,2025-09-14,2026-08-10,Forest
-52.402818,-21.042541,2025-09-14,2026-08-10,Forest
-52.413598,-21.053321,2025-09-14,2026-08-10,Forest
-52.441625,-21.059789,2025-09-14,2026-08-10,Forest
-52.530019,-21.053321,2025-09-14,2026-08-10,Forest
-52.445937,-21.059789,2025-09-14,2026-08-10,Forest
-52.279928,-21.077037,2025-09-14,2026-08-10,Forest
-52.376946,-21.055477,2025-09-14,2026-08-10,Forest
-52.279928,-21.051165,2025-09-14,2026-08-10,Forest
-52.473964,-21.053321,2025-09-14,2026-08-10,Forest
-52.409286,-21.055477,2025-09-14,2026-08-10,Forest
-52.394194,-21.057633,2025-09-14,2026-08-10,Forest
-52.275616,-21.055477,2025-09-14,2026-08-10,Forest
-52.471808,-21.055477,2025-09-14,2026-08-10,Forest
-52.379102,-21.053321,2025-09-14,2026-08-10,Forest
-52.023369,-21.059789,2025-09-14,2026-08-10,Forest
-52.381258,-21.066257,2025-09-14,2026-08-10,Forest
-52.27346,-21.046853,2025-09-14,2026-08-10,Forest
-52.198002,-21.077037,2025-09-14,2026-08-10,Forest
-52.269149,-21.044697,2025-09-14,2026-08-10,Forest
-52.213094,-21.077037,2025-09-14,2026-08-10,Forest
-52.392038,-21.053321,2025-09-14,2026-08-10,Forest
-52.441625,-21.068413,2025-09-14,2026-08-10,Forest
-52.47612,-21.059789,2025-09-14,2026-08-10,Forest
-52.37479,-21.044697,2025-09-14,2026-08-10,Forest
-52.379102,-21.085661,2025-09-14,2026-08-10,Forest
-52.372634,-21.046853,2025-09-14,2026-08-10,Forest
-52.501992,-21.077037,2025-09-14,2026-08-10,Forest
-52.277772,-21.061945,2025-09-14,2026-08-10,Forest
-52.394194,-21.053321,2025-09-14,2026-08-10,Forest
-52.042773,-21.051165,2025-09-14,2026-08-10,Forest
-52.202314,-21.077037,2025-09-14,2026-08-10,Forest
-52.200158,-21.072725,2025-09-14,2026-08-10,Forest
-52.501992,-21.083505,2025-09-14,2026-08-10,Forest
-52.402818,-21.053321,2025-09-14,2026-08-10,Forest
-52.499836,-21.081349,2025-09-14,2026-08-10,Forest
-52.277772,-21.064101,2025-09-14,2026-08-10,Forest
-52.443781,-21.061945,2025-09-14,2026-08-10,Forest
-52.525707,-21.051165,2025-09-14,2026-08-10,Forest
-52.021214,-21.057633,2025-09-14,2026-08-10,Forest
-52.379102,-21.042541,2025-09-14,2026-08-10,Forest
-52.379102,-21.059789,2025-09-14,2026-08-10,Forest
-52.372634,-21.055477,2025-09-14,2026-08-10,Forest
-52.266993,-21.042541,2025-09-14,2026-08-10,Forest
-52.493368,-21.074881,2025-09-14,2026-08-10,Forest
-52.392038,-21.057633,2025-09-14,2026-08-10,Forest
-52.279928,-21.059789,2025-09-14,2026-08-10,Forest
-52.480432,-21.055477,2025-09-14,2026-08-10,Forest
-52.202314,-21.072725,2025-09-14,2026-08-10,Forest
-52.400662,-21.044697,2025-09-14,2026-08-10,Forest
-52.402818,-21.049009,2025-09-14,2026-08-10,Forest
-52.478546,-18.822715,2025-09-14,2026-08-10,Cerrado
-52.306069,-18.898173,2025-09-14,2026-08-10,Cerrado
-52.461298,-19.137484,2025-09-14,2026-08-10,Cerrado
-52.497949,-18.792531,2025-09-14,2026-08-10,Cerrado
-52.610059,-18.859366,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.684289,2025-09-14,2026-08-10,Cerrado
-52.610059,-18.86799,2025-09-14,2026-08-10,Cerrado
-52.612215,-19.025374,2025-09-14,2026-08-10,Cerrado
-52.536757,-19.135328,2025-09-14,2026-08-10,Cerrado
-52.50846,-21.342219,2025-09-14,2026-08-10,Cerrado
-52.592812,-19.118081,2025-09-14,2026-08-10,Cerrado
-52.439739,-18.770972,2025-09-14,2026-08-10,Cerrado
-52.439739,-18.76666,2025-09-14,2026-08-10,Cerrado
-52.469922,-18.788219,2025-09-14,2026-08-10,Cerrado
-52.170244,-18.949916,2025-09-14,2026-08-10,Cerrado
-52.321161,-18.837806,2025-09-14,2026-08-10,Cerrado
-52.482858,-18.792531,2025-09-14,2026-08-10,Cerrado
-52.55616,-18.682577,2025-09-14,2026-08-10,Cerrado
-52.612215,-18.861522,2025-09-14,2026-08-10,Cerrado
-52.612215,-18.902485,2025-09-14,2026-08-10,Cerrado
-52.463454,-18.762348,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.519008,2025-09-14,2026-08-10,Cerrado
-52.155152,-18.952072,2025-09-14,2026-08-10,Cerrado
-52.495793,-18.792531,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.499604,2025-09-14,2026-08-10,Cerrado
-52.56694,-18.67611,2025-09-14,2026-08-10,Cerrado
-52.612215,-19.124548,2025-09-14,2026-08-10,Cerrado
-52.472078,-19.111613,2025-09-14,2026-08-10,Cerrado
-52.482858,-18.790375,2025-09-14,2026-08-10,Cerrado
-52.310381,-18.898173,2025-09-14,2026-08-10,Cerrado
-52.16162,-18.956384,2025-09-14,2026-08-10,Cerrado
-52.473964,-21.555659,2025-09-14,2026-08-10,Cerrado
-52.564784,-18.680421,2025-09-14,2026-08-10,Cerrado
-52.482588,-21.557815,2025-09-14,2026-08-10,Cerrado
-52.316849,-18.902485,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.506072,2025-09-14,2026-08-10,Cerrado
-52.387726,-21.59231,2025-09-14,2026-08-10,Cerrado
-52.55616,-18.671798,2025-09-14,2026-08-10,Cerrado
-52.472078,-19.113769,2025-09-14,2026-08-10,Cerrado
-52.590656,-18.893861,2025-09-14,2026-08-10,Cerrado
-52.47612,-21.557815,2025-09-14,2026-08-10,Cerrado
-52.56694,-18.673954,2025-09-14,2026-08-10,Cerrado
-52.592812,-18.898173,2025-09-14,2026-08-10,Cerrado
-52.254326,-18.949916,2025-09-14,2026-08-10,Cerrado
-52.189648,-18.932668,2025-09-14,2026-08-10,Cerrado
-52.491482,-18.792531,2025-09-14,2026-08-10,Cerrado
-52.463454,-18.773128,2025-09-14,2026-08-10,Cerrado
-52.545111,-21.335752,2025-09-14,2026-08-10,Cerrado
-52.472078,-18.788219,2025-09-14,2026-08-10,Cerrado
-52.586344,-18.896017,2025-09-14,2026-08-10,Cerrado
-52.319005,-18.965008,2025-09-14,2026-08-10,Cerrado
-52.26295,-18.84643,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.508228,2025-09-14,2026-08-10,Cerrado
-52.56694,-18.680421,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.503916,2025-09-14,2026-08-10,Cerrado
-52.564784,-18.691201,2025-09-14,2026-08-10,Cerrado
-51.843886,-19.421262,2025-09-14,2026-08-10,Cerrado
-52.586344,-18.943448,2025-09-14,2026-08-10,Cerrado
-52.480702,-18.822715,2025-09-14,2026-08-10,Cerrado
-52.547536,-19.055558,2025-09-14,2026-08-10,Cerrado
-52.599279,-18.939136,2025-09-14,2026-08-10,Cerrado
-52.308225,-18.902485,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.514696,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.682133,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.684289,2025-09-14,2026-08-10,Cerrado
-52.469922,-19.126704,2025-09-14,2026-08-10,Cerrado
-52.555891,-21.50176,2025-09-14,2026-08-10,Cerrado
-52.560472,-18.684733,2025-09-14,2026-08-10,Cerrado
-52.614371,-18.863678,2025-09-14,2026-08-10,Cerrado
-52.612215,-18.865834,2025-09-14,2026-08-10,Cerrado
-52.584188,-18.913265,2025-09-14,2026-08-10,Cerrado
-52.653178,-18.928356,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.503916,2025-09-14,2026-08-10,Cerrado
-52.616527,-18.872302,2025-09-14,2026-08-10,Cerrado
-52.612215,-19.046934,2025-09-14,2026-08-10,Cerrado
-52.316849,-18.855054,2025-09-14,2026-08-10,Cerrado
-51.636914,-19.675665,2025-09-14,2026-08-10,Cerrado
-52.471808,-21.557815,2025-09-14,2026-08-10,Cerrado
-52.592812,-18.941292,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.510384,2025-09-14,2026-08-10,Cerrado
-52.482858,-18.783907,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.51254,2025-09-14,2026-08-10,Cerrado
-52.610059,-18.870146,2025-09-14,2026-08-10,Cerrado
-52.612215,-18.86799,2025-09-14,2026-08-10,Cerrado
-52.525977,-18.982255,2025-09-14,2026-08-10,Cerrado
-52.321161,-19.064182,2025-09-14,2026-08-10,Cerrado
-52.467766,-19.12886,2025-09-14,2026-08-10,Cerrado
-52.480702,-18.783907,2025-09-14,2026-08-10,Cerrado
-52.594967,-18.906797,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.510384,2025-09-14,2026-08-10,Cerrado
-52.635931,-18.904641,2025-09-14,2026-08-10,Cerrado
-52.467766,-19.118081,2025-09-14,2026-08-10,Cerrado
-52.46561,-18.781751,2025-09-14,2026-08-10,Cerrado
-52.620839,-19.124548,2025-09-14,2026-08-10,Cerrado
-52.618683,-18.872302,2025-09-14,2026-08-10,Cerrado
-52.569096,-18.673954,2025-09-14,2026-08-10,Cerrado
-52.610059,-19.04909,2025-09-14,2026-08-10,Cerrado
-52.55616,-18.667486,2025-09-14,2026-08-10,Cerrado
-52.553735,-21.508228,2025-09-14,2026-08-10,Cerrado
-52.482858,-19.133172,2025-09-14,2026-08-10,Cerrado
-52.459142,-19.135328,2025-09-14,2026-08-10,Cerrado
-52.542955,-21.333596,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.536256,2025-09-14,2026-08-10,Cerrado
-52.614371,-18.872302,2025-09-14,2026-08-10,Cerrado
-52.610059,-18.865834,2025-09-14,2026-08-10,Cerrado
-52.463454,-18.764504,2025-09-14,2026-08-10,Cerrado
-52.316849,-18.900329,2025-09-14,2026-08-10,Cerrado
-52.614371,-18.861522,2025-09-14,2026-08-10,Cerrado
-52.439739,-18.768816,2025-09-14,2026-08-10,Cerrado
-52.230341,-21.09644,2025-09-14,2026-08-10,Cerrado
-52.463454,-18.779595,2025-09-14,2026-08-10,Cerrado
-52.469922,-19.113769,2025-09-14,2026-08-10,Cerrado
-52.485014,-18.781751,2025-09-14,2026-08-10,Cerrado
-52.482588,-21.553503,2025-09-14,2026-08-10,Cerrado
-52.472078,-18.781751,2025-09-14,2026-08-10,Cerrado
-52.584188,-18.908953,2025-09-14,2026-08-10,Cerrado
-51.647694,-19.675665,2025-09-14,2026-08-10,Cerrado
-52.469922,-19.131016,2025-09-14,2026-08-10,Cerrado
-52.170244,-18.94776,2025-09-14,2026-08-10,Cerrado
-52.584188,-19.115925,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.510384,2025-09-14,2026-08-10,Cerrado
-52.480702,-19.135328,2025-09-14,2026-08-10,Cerrado
-52.651022,-18.932668,2025-09-14,2026-08-10,Cerrado
-52.312537,-19.033998,2025-09-14,2026-08-10,Cerrado
-52.234653,-21.100752,2025-09-14,2026-08-10,Cerrado
-52.1724,-18.94776,2025-09-14,2026-08-10,Cerrado
-52.485014,-18.822715,2025-09-14,2026-08-10,Cerrado
-52.45483,-18.915421,2025-09-14,2026-08-10,Cerrado
-51.643382,-19.675665,2025-09-14,2026-08-10,Cerrado
-52.594967,-19.115925,2025-09-14,2026-08-10,Cerrado
-52.260794,-18.844274,2025-09-14,2026-08-10,Cerrado
-52.545111,-21.333596,2025-09-14,2026-08-10,Cerrado
-52.409286,-21.19777,2025-09-14,2026-08-10,Cerrado
-52.547267,-21.50176,2025-09-14,2026-08-10,Cerrado
-52.590656,-18.891705,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.503916,2025-09-14,2026-08-10,Cerrado
-51.64985,-19.679977,2025-09-14,2026-08-10,Cerrado
-52.46561,-18.762348,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.503916,2025-09-14,2026-08-10,Cerrado
-52.586344,-18.902485,2025-09-14,2026-08-10,Cerrado
-52.45483,-18.913265,2025-09-14,2026-08-10,Cerrado
-52.226029,-21.098596,2025-09-14,2026-08-10,Cerrado
-51.884849,-19.43851,2025-09-14,2026-08-10,Cerrado
-52.605747,-18.939136,2025-09-14,2026-08-10,Cerrado
-52.554004,-18.663174,2025-09-14,2026-08-10,Cerrado
-51.809391,-19.723096,2025-09-14,2026-08-10,Cerrado
-52.310381,-18.900329,2025-09-14,2026-08-10,Cerrado
-52.592812,-18.900329,2025-09-14,2026-08-10,Cerrado
-52.474234,-18.781751,2025-09-14,2026-08-10,Cerrado
-52.478546,-18.788219,2025-09-14,2026-08-10,Cerrado
-52.597123,-18.939136,2025-09-14,2026-08-10,Cerrado
-52.461298,-18.777439,2025-09-14,2026-08-10,Cerrado
-52.472078,-18.801155,2025-09-14,2026-08-10,Cerrado
-52.474234,-18.919733,2025-09-14,2026-08-10,Cerrado
-52.536757,-19.137484,2025-09-14,2026-08-10,Cerrado
-52.168088,-18.956384,2025-09-14,2026-08-10,Cerrado
-52.493638,-18.794687,2025-09-14,2026-08-10,Cerrado
-52.168088,-18.94776,2025-09-14,2026-08-10,Cerrado
-52.614371,-19.025374,2025-09-14,2026-08-10,Cerrado
-52.558047,-21.503916,2025-09-14,2026-08-10,Cerrado
-52.616527,-19.124548,2025-09-14,2026-08-10,Cerrado
-52.368323,-21.296944,2025-09-14,2026-08-10,Cerrado
-52.603591,-18.865834,2025-09-14,2026-08-10,Cerrado
-52.549423,-21.521164,2025-09-14,2026-08-10,Cerrado
-52.530289,-18.67611,2025-09-14,2026-08-10,Cerrado
-52.127125,-19.053402,2025-09-14,2026-08-10,Cerrado
-52.562628,-18.682577,2025-09-14,2026-08-10,Cerrado
-51.846042,-19.423418,2025-09-14,2026-08-10,Cerrado
-52.528133,-18.814091,2025-09-14,2026-08-10,Cerrado
-52.485014,-18.792531,2025-09-14,2026-08-10,Cerrado
-52.56694,-18.691201,2025-09-14,2026-08-10,Cerrado
-52.562628,-18.667486,2025-09-14,2026-08-10,Cerrado
-52.46561,-19.113769,2025-09-14,2026-08-10,Cerrado
-52.297176,-21.046853,2025-09-14,2026-08-10,Cerrado
-52.551579,-21.51254,2025-09-14,2026-08-10,Cerrado
-52.618683,-19.124548,2025-09-14,2026-08-10,Cerrado
-52.506573,-18.781751,2025-09-14,2026-08-10,Cerrado
-52.590656,-18.941292,2025-09-14,2026-08-10,Cerrado
-52.506573,-18.777439,2025-09-14,2026-08-10,Cerrado
-52.506573,-18.783907,2025-09-14,2026-08-10,Cerrado
-52.564784,-18.682577,2025-09-14,2026-08-10,Cerrado
-52.45483,-18.906797,2025-09-14,2026-08-10,Cerrado
-51.86329,-19.43851,2025-09-14,2026-08-10,Cerrado
-52.528133,-18.805467,2025-09-14,2026-08-10,Cerrado
-52.319005,-19.062026,2025-09-14,2026-08-10,Cerrado
-52.482858,-18.827026,2025-09-14,2026-08-10,Cerrado
-52.480432,-21.557815,2025-09-14,2026-08-10,Cerrado
-52.558316,-18.680421,2025-09-14,2026-08-10,Cerrado
-52.510885,-18.788219,2025-09-14,2026-08-10,Cerrado
-52.312537,-18.898173,2025-09-14,2026-08-10,Cerrado
-52.491482,-18.790375,2025-09-14,2026-08-10,Cerrado
-52.530289,-18.673954,2025-09-14,2026-08-10,Cerrado
-52.469653,-21.559971,2025-09-14,2026-08-10,Cerrado
-52.594967,-18.941292,2025-09-14,2026-08-10,Cerrado
-52.564784,-18.678265,2025-09-14,2026-08-10,Cerrado
-52.560203,-21.503916,2025-09-14,2026-08-10,Cerrado
-52.493638,-18.790375,2025-09-14,2026-08-10,Cerrado
-52.312537,-18.900329,2025-09-14,2026-08-10,Cerrado
-52.29502,-21.044697,2025-09-14,2026-08-10,Cerrado
-52.458873,-21.551347,2025-09-14,2026-08-10,Cerrado
-52.260525,-21.053321,2025-09-14,2026-08-10,Planted_Forest
-52.21525,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.342451,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.344607,-21.053321,2025-09-14,2026-08-10,Planted_Forest
-52.271304,-21.070569,2025-09-14,2026-08-10,Planted_Forest
-52.241121,-21.057633,2025-09-14,2026-08-10,Planted_Forest
-52.245433,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.266993,-21.055477,2025-09-14,2026-08-10,Planted_Forest
-52.260525,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.217406,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.303644,-21.066257,2025-09-14,2026-08-10,Planted_Forest
-52.40713,-21.072725,2025-09-14,2026-08-10,Planted_Forest
-52.269149,-21.068413,2025-09-14,2026-08-10,Planted_Forest
-52.325203,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.243277,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.335983,-21.055477,2025-09-14,2026-08-10,Planted_Forest
-52.019058,-21.066257,2025-09-14,2026-08-10,Planted_Forest
-52.344607,-21.046853,2025-09-14,2026-08-10,Planted_Forest
-52.340295,-21.070569,2025-09-14,2026-08-10,Planted_Forest
-52.301488,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.031993,-21.066257,2025-09-14,2026-08-10,Planted_Forest
-52.219562,-21.046853,2025-09-14,2026-08-10,Planted_Forest
-52.368323,-21.061945,2025-09-14,2026-08-10,Planted_Forest
-52.223873,-21.055477,2025-09-14,2026-08-10,Planted_Forest
-52.312268,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.355387,-21.072725,2025-09-14,2026-08-10,Planted_Forest
-52.292864,-21.070569,2025-09-14,2026-08-10,Planted_Forest
-52.355387,-21.044697,2025-09-14,2026-08-10,Planted_Forest
-52.422221,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.411442,-21.061945,2025-09-14,2026-08-10,Planted_Forest
-52.226029,-21.064101,2025-09-14,2026-08-10,Planted_Forest
-52.219562,-21.053321,2025-09-14,2026-08-10,Planted_Forest
-52.413598,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.344607,-21.061945,2025-09-14,2026-08-10,Planted_Forest
-52.238965,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.236809,-21.051165,2025-09-14,2026-08-10,Planted_Forest
-52.031993,-21.064101,2025-09-14,2026-08-10,Planted_Forest
-52.221717,-21.055477,2025-09-14,2026-08-10,Planted_Forest
-52.342451,-21.072725,2025-09-14,2026-08-10,Planted_Forest
-52.420066,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.333827,-21.053321,2025-09-14,2026-08-10,Planted_Forest
-52.344607,-21.059789,2025-09-14,2026-08-10,Planted_Forest
-52.230341,-21.042541,2025-09-14,2026-08-10,Planted_Forest
-52.228185,-21.061945,2025-09-14,2026-08-10,Planted_Forest
-52.245433,-21.061945,2025-09-14,2026-08-10,Planted_Forest
-52.320892,-21.046853,2025-09-14,2026-08-10,Planted_Forest
